No iterations: 20000
Time (s), Position 1 (cm), Velocity 1 (cm s-1), Acceleration 1 (cm s-2), Position 2 (cm), Velocity 2 (cm s-1), Acceleration 2 (cm s-2)
0.0347, 0.965481, -0.984242,0.908493,2.03452, 0.984242,-0.90849
0.0348, 0.965383, -0.984151,0.911082,2.03462, 0.984151,-0.911082
0.0349, 0.965285, -0.98406,0.913673,2.03472, 0.98406,-0.913673
0.035, 0.965186, -0.983968,0.916264,2.03481, 0.983968,-0.916265
0.0351, 0.965088, -0.983877,0.918853,2.03491, 0.983877,-0.91885
0.0352, 0.964989, -0.983785,0.921442,2.03501, 0.983785,-0.921441
0.0353, 0.964891, -0.983693,0.924032,2.03511, 0.983693,-0.924033
0.0354, 0.964793, -0.9836,0.926621,2.03521, 0.9836,-0.926618
0.0355, 0.964694, -0.983508,0.92921,2.03531, 0.983508,-0.92921
0.0356, 0.964596, -0.983415,0.931798,2.0354, 0.983415,-0.931795
0.0357, 0.964498, -0.983321,0.934387,2.0355, 0.983321,-0.934387
0.0358, 0.964399, -0.983228,0.936973,2.0356, 0.983228,-0.936972
0.0359, 0.964301, -0.983134,0.939563,2.0357, 0.983134,-0.939563
0.036, 0.964203, -0.98304,0.942149,2.0358, 0.98304,-0.942149
0.0361, 0.964104, -0.982946,0.944737,2.0359, 0.982946,-0.944734
0.0362, 0.964006, -0.982852,0.947325,2.03599, 0.982852,-0.947325
0.0363, 0.963908, -0.982757,0.949911,2.03609, 0.982757,-0.949911
0.0364, 0.963809, -0.982662,0.952497,2.03619, 0.982662,-0.952496
0.0365, 0.963711, -0.982567,0.955082,2.03629, 0.982567,-0.955081
0.0366, 0.963613, -0.982471,0.95767,2.03639, 0.982471,-0.957667
0.0367, 0.963515, -0.982375,0.960255,2.03649, 0.982375,-0.960252
0.0368, 0.963416, -0.982279,0.96284,2.03658, 0.982279,-0.962843
0.0369, 0.963318, -0.982183,0.965425,2.03668, 0.982183,-0.965429
0.037, 0.96322, -0.982087,0.968011,2.03678, 0.982087,-0.968008
0.0371, 0.963122, -0.98199,0.970596,2.03688, 0.98199,-0.970593
0.0372, 0.963024, -0.981893,0.973179,2.03698, 0.981893,-0.973178
0.0373, 0.962925, -0.981795,0.975763,2.03707, 0.981795,-0.975763
0.0374, 0.962827, -0.981698,0.978349,2.03717, 0.981698,-0.978349
0.0375, 0.962729, -0.9816,0.980933,2.03727, 0.9816,-0.980934
0.0376, 0.962631, -0.981502,0.983516,2.03737, 0.981502,-0.983513
0.0377, 0.962533, -0.981403,0.986098,2.03747, 0.981403,-0.986098
0.0378, 0.962435, -0.981305,0.988683,2.03757, 0.981305,-0.988684
0.0379, 0.962336, -0.981206,0.991263,2.03766, 0.981206,-0.991262
0.038, 0.962238, -0.981107,0.993847,2.03776, 0.981107,-0.993848
0.0381, 0.96214, -0.981008,0.996428,2.03786, 0.981008,-0.996427
0.0382, 0.962042, -0.980908,0.999011,2.03796, 0.980908,-0.999012
0.0383, 0.961944, -0.980808,1.00159,2.03806, 0.980808,-1.00159
0.0384, 0.961846, -0.980708,1.00417,2.03815, 0.980708,-1.00418
0.0385, 0.961748, -0.980607,1.00676,2.03825, 0.980607,-1.00676
0.0386, 0.96165, -0.980507,1.00934,2.03835, 0.980507,-1.00933
0.0387, 0.961552, -0.980406,1.01192,2.03845, 0.980406,-1.01191
0.0388, 0.961454, -0.980305,1.0145,2.03855, 0.980305,-1.0145
0.0389, 0.961356, -0.980203,1.01708,2.03864, 0.980203,-1.01708
0.039, 0.961258, -0.980101,1.01966,2.03874, 0.980101,-1.01966
0.0391, 0.96116, -0.979999,1.02224,2.03884, 0.979999,-1.02224
0.0392, 0.961062, -0.979897,1.02481,2.03894, 0.979897,-1.02481
0.0393, 0.960964, -0.979795,1.02739,2.03904, 0.979795,-1.02739
0.0394, 0.960866, -0.979692,1.02997,2.03913, 0.979692,-1.02997
0.0395, 0.960768, -0.979589,1.03255,2.03923, 0.979589,-1.03255
0.0396, 0.96067, -0.979486,1.03513,2.03933, 0.979486,-1.03513
0.0397, 0.960572, -0.979382,1.03771,2.03943, 0.979382,-1.03771
0.0398, 0.960474, -0.979278,1.04029,2.03953, 0.979278,-1.04028
0.0399, 0.960376, -0.979174,1.04286,2.03962, 0.979174,-1.04286
0.04, 0.960278, -0.97907,1.04544,2.03972, 0.97907,-1.04544
0.0401, 0.96018, -0.978966,1.04802,2.03982, 0.978966,-1.04802
0.0402, 0.960082, -0.978861,1.05059,2.03992, 0.978861,-1.05059
0.0403, 0.959984, -0.978756,1.05317,2.04002, 0.978756,-1.05317
0.0404, 0.959886, -0.97865,1.05574,2.04011, 0.97865,-1.05574
0.0405, 0.959789, -0.978545,1.05832,2.04021, 0.978545,-1.05832
0.0406, 0.959691, -0.978439,1.0609,2.04031, 0.978439,-1.0609
0.0407, 0.959593, -0.978333,1.06347,2.04041, 0.978333,-1.06347
0.0408, 0.959495, -0.978227,1.06605,2.0405, 0.978227,-1.06605
0.0409, 0.959397, -0.97812,1.06862,2.0406, 0.97812,-1.06862
0.041, 0.959299, -0.978013,1.0712,2.0407, 0.978013,-1.07119
0.0411, 0.959202, -0.977906,1.07377,2.0408, 0.977906,-1.07377
0.0412, 0.959104, -0.977799,1.07634,2.0409, 0.977799,-1.07634
0.0413, 0.959006, -0.977691,1.07892,2.04099, 0.977691,-1.07892
0.0414, 0.958908, -0.977583,1.08149,2.04109, 0.977583,-1.08149
0.0415, 0.958811, -0.977475,1.08406,2.04119, 0.977475,-1.08406
0.0416, 0.958713, -0.977367,1.08664,2.04129, 0.977367,-1.08664
0.0417, 0.958615, -0.977258,1.08921,2.04138, 0.977258,-1.08921
0.0418, 0.958517, -0.977149,1.09178,2.04148, 0.977149,-1.09178
0.0419, 0.95842, -0.97704,1.09435,2.04158, 0.97704,-1.09435
0.042, 0.958322, -0.97693,1.09692,2.04168, 0.97693,-1.09692
0.0421, 0.958224, -0.976821,1.09949,2.04178, 0.976821,-1.09949
0.0422, 0.958127, -0.976711,1.10207,2.04187, 0.976711,-1.10207
0.0423, 0.958029, -0.976601,1.10463,2.04197, 0.976601,-1.10464
0.0424, 0.957931, -0.97649,1.10721,2.04207, 0.97649,-1.1072
0.0425, 0.957834, -0.976379,1.10978,2.04217, 0.976379,-1.10978
0.0426, 0.957736, -0.976268,1.11234,2.04226, 0.976268,-1.11234
0.0427, 0.957638, -0.976157,1.11492,2.04236, 0.976157,-1.11492
0.0428, 0.957541, -0.976046,1.11748,2.04246, 0.976046,-1.11748
0.0429, 0.957443, -0.975934,1.12005,2.04256, 0.975934,-1.12006
0.043, 0.957346, -0.975822,1.12262,2.04265, 0.975822,-1.12262
0.0431, 0.957248, -0.97571,1.12519,2.04275, 0.97571,-1.12519
0.0432, 0.95715, -0.975597,1.12776,2.04285, 0.975597,-1.12775
0.0433, 0.957053, -0.975484,1.13033,2.04295, 0.975484,-1.13033
0.0434, 0.956955, -0.975371,1.13289,2.04304, 0.975371,-1.13289
0.0435, 0.956858, -0.975258,1.13546,2.04314, 0.975258,-1.13546
0.0436, 0.95676, -0.975144,1.13803,2.04324, 0.975144,-1.13803
0.0437, 0.956663, -0.975031,1.14059,2.04334, 0.975031,-1.14059
0.0438, 0.956565, -0.974917,1.14316,2.04343, 0.974917,-1.14316
0.0439, 0.956468, -0.974802,1.14573,2.04353, 0.974802,-1.14573
0.044, 0.95637, -0.974688,1.14829,2.04363, 0.974688,-1.14829
0.0441, 0.956273, -0.974573,1.15086,2.04373, 0.974573,-1.15086
0.0442, 0.956175, -0.974458,1.15342,2.04382, 0.974458,-1.15342
0.0443, 0.956078, -0.974342,1.15599,2.04392, 0.974342,-1.15599
0.0444, 0.95598, -0.974227,1.15855,2.04402, 0.974227,-1.15855
0.0445, 0.955883, -0.974111,1.16111,2.04412, 0.974111,-1.16111
0.0446, 0.955786, -0.973995,1.16368,2.04421, 0.973995,-1.16368
0.0447, 0.955688, -0.973879,1.16624,2.04431, 0.973878,-1.16624
0.0448, 0.955591, -0.973762,1.1688,2.04441, 0.973762,-1.16881
0.0449, 0.955493, -0.973645,1.17137,2.04451, 0.973645,-1.17137
0.045, 0.955396, -0.973528,1.17393,2.0446, 0.973528,-1.17393
0.0451, 0.955299, -0.97341,1.17649,2.0447, 0.97341,-1.17649
0.0452, 0.955201, -0.973293,1.17905,2.0448, 0.973293,-1.17905
0.0453, 0.955104, -0.973175,1.18162,2.0449, 0.973175,-1.18161
0.0454, 0.955007, -0.973057,1.18418,2.04499, 0.973057,-1.18418
0.0455, 0.954909, -0.972938,1.18674,2.04509, 0.972938,-1.18674
0.0456, 0.954812, -0.97282,1.1893,2.04519, 0.97282,-1.1893
0.0457, 0.954715, -0.972701,1.19186,2.04529, 0.972701,-1.19186
0.0458, 0.954618, -0.972582,1.19442,2.04538, 0.972582,-1.19442
0.0459, 0.95452, -0.972462,1.19698,2.04548, 0.972462,-1.19698
0.046, 0.954423, -0.972342,1.19954,2.04558, 0.972342,-1.19954
0.0461, 0.954326, -0.972222,1.2021,2.04567, 0.972222,-1.2021
0.0462, 0.954229, -0.972102,1.20465,2.04577, 0.972102,-1.20465
0.0463, 0.954131, -0.971982,1.20721,2.04587, 0.971982,-1.20721
0.0464, 0.954034, -0.971861,1.20977,2.04597, 0.971861,-1.20977
0.0465, 0.953937, -0.97174,1.21233,2.04606, 0.97174,-1.21233
0.0466, 0.95384, -0.971619,1.21489,2.04616, 0.971619,-1.21489
0.0467, 0.953743, -0.971497,1.21745,2.04626, 0.971497,-1.21744
0.0468, 0.953645, -0.971376,1.22,2.04635, 0.971376,-1.22
0.0469, 0.953548, -0.971254,1.22256,2.04645, 0.971254,-1.22256
0.047, 0.953451, -0.971131,1.22512,2.04655, 0.971131,-1.22512
0.0471, 0.953354, -0.971009,1.22767,2.04665, 0.971009,-1.22767
0.0472, 0.953257, -0.970886,1.23023,2.04674, 0.970886,-1.23022
0.0473, 0.95316, -0.970763,1.23278,2.04684, 0.970763,-1.23278
0.0474, 0.953063, -0.97064,1.23534,2.04694, 0.97064,-1.23534
0.0475, 0.952966, -0.970516,1.23789,2.04703, 0.970516,-1.23789
0.0476, 0.952869, -0.970392,1.24045,2.04713, 0.970392,-1.24045
0.0477, 0.952772, -0.970268,1.243,2.04723, 0.970268,-1.243
0.0478, 0.952675, -0.970144,1.24555,2.04733, 0.970144,-1.24555
0.0479, 0.952578, -0.97002,1.24811,2.04742, 0.97002,-1.24811
0.048, 0.952481, -0.969895,1.25066,2.04752, 0.969895,-1.25066
0.0481, 0.952384, -0.96977,1.25321,2.04762, 0.96977,-1.25321
0.0482, 0.952287, -0.969644,1.25576,2.04771, 0.969644,-1.25576
0.0483, 0.95219, -0.969519,1.25832,2.04781, 0.969519,-1.25832
0.0484, 0.952093, -0.969393,1.26087,2.04791, 0.969393,-1.26087
0.0485, 0.951996, -0.969267,1.26342,2.048, 0.969267,-1.26342
0.0486, 0.951899, -0.969141,1.26597,2.0481, 0.969141,-1.26597
0.0487, 0.951802, -0.969014,1.26852,2.0482, 0.969014,-1.26852
0.0488, 0.951705, -0.968887,1.27107,2.04829, 0.968887,-1.27107
0.0489, 0.951608, -0.96876,1.27362,2.04839, 0.96876,-1.27362
0.049, 0.951511, -0.968633,1.27617,2.04849, 0.968633,-1.27617
0.0491, 0.951414, -0.968505,1.27872,2.04859, 0.968505,-1.27872
0.0492, 0.951318, -0.968377,1.28127,2.04868, 0.968377,-1.28127
0.0493, 0.951221, -0.968249,1.28382,2.04878, 0.968249,-1.28382
0.0494, 0.951124, -0.968121,1.28637,2.04888, 0.968121,-1.28637
0.0495, 0.951027, -0.967992,1.28891,2.04897, 0.967992,-1.28891
0.0496, 0.95093, -0.967863,1.29146,2.04907, 0.967863,-1.29146
0.0497, 0.950834, -0.967734,1.29401,2.04917, 0.967734,-1.29401
0.0498, 0.950737, -0.967605,1.29656,2.04926, 0.967605,-1.29656
0.0499, 0.95064, -0.967475,1.2991,2.04936, 0.967475,-1.2991
0.05, 0.950543, -0.967345,1.30165,2.04946, 0.967345,-1.30165
0.0501, 0.950447, -0.967215,1.30419,2.04955, 0.967215,-1.30419
0.0502, 0.95035, -0.967084,1.30674,2.04965, 0.967084,-1.30674
0.0503, 0.950253, -0.966954,1.30929,2.04975, 0.966954,-1.30929
0.0504, 0.950156, -0.966823,1.31183,2.04984, 0.966823,-1.31183
0.0505, 0.95006, -0.966692,1.31438,2.04994, 0.966692,-1.31438
0.0506, 0.949963, -0.96656,1.31692,2.05004, 0.96656,-1.31692
0.0507, 0.949866, -0.966428,1.31946,2.05013, 0.966428,-1.31947
0.0508, 0.94977, -0.966297,1.32201,2.05023, 0.966297,-1.32201
0.0509, 0.949673, -0.966164,1.32455,2.05033, 0.966164,-1.32455
0.051, 0.949577, -0.966032,1.32709,2.05042, 0.966032,-1.32709
0.0511, 0.94948, -0.965899,1.32964,2.05052, 0.965899,-1.32964
0.0512, 0.949383, -0.965766,1.33218,2.05062, 0.965766,-1.33218
0.0513, 0.949287, -0.965633,1.33472,2.05071, 0.965633,-1.33472
0.0514, 0.94919, -0.965499,1.33726,2.05081, 0.965499,-1.33726
0.0515, 0.949094, -0.965366,1.3398,2.05091, 0.965366,-1.3398
0.0516, 0.948997, -0.965232,1.34234,2.051, 0.965232,-1.34234
0.0517, 0.948901, -0.965098,1.34488,2.0511, 0.965098,-1.34489
0.0518, 0.948804, -0.964963,1.34742,2.0512, 0.964963,-1.34742
0.0519, 0.948708, -0.964828,1.34996,2.05129, 0.964828,-1.34996
0.052, 0.948611, -0.964693,1.3525,2.05139, 0.964693,-1.3525
0.0521, 0.948515, -0.964558,1.35504,2.05149, 0.964558,-1.35504
0.0522, 0.948418, -0.964423,1.35758,2.05158, 0.964423,-1.35758
0.0523, 0.948322, -0.964287,1.36012,2.05168, 0.964287,-1.36012
0.0524, 0.948225, -0.964151,1.36266,2.05177, 0.964151,-1.36266
0.0525, 0.948129, -0.964015,1.36519,2.05187, 0.964015,-1.36519
0.0526, 0.948032, -0.963878,1.36773,2.05197, 0.963878,-1.36773
0.0527, 0.947936, -0.963741,1.37027,2.05206, 0.963741,-1.37027
0.0528, 0.94784, -0.963604,1.3728,2.05216, 0.963604,-1.3728
0.0529, 0.947743, -0.963467,1.37534,2.05226, 0.963467,-1.37534
0.053, 0.947647, -0.963329,1.37788,2.05235, 0.963329,-1.37787
0.0531, 0.947551, -0.963192,1.38041,2.05245, 0.963192,-1.38041
0.0532, 0.947454, -0.963054,1.38295,2.05255, 0.963054,-1.38294
0.0533, 0.947358, -0.962915,1.38548,2.05264, 0.962915,-1.38548
0.0534, 0.947262, -0.962777,1.38801,2.05274, 0.962777,-1.38801
0.0535, 0.947165, -0.962638,1.39055,2.05283, 0.962638,-1.39055
0.0536, 0.947069, -0.962499,1.39308,2.05293, 0.962499,-1.39308
0.0537, 0.946973, -0.96236,1.39562,2.05303, 0.96236,-1.39562
0.0538, 0.946877, -0.96222,1.39815,2.05312, 0.96222,-1.39815
0.0539, 0.94678, -0.96208,1.40068,2.05322, 0.96208,-1.40068
0.054, 0.946684, -0.96194,1.40321,2.05332, 0.96194,-1.40321
0.0541, 0.946588, -0.9618,1.40575,2.05341, 0.9618,-1.40575
0.0542, 0.946492, -0.961659,1.40828,2.05351, 0.961659,-1.40828
0.0543, 0.946396, -0.961518,1.41081,2.0536, 0.961518,-1.41081
0.0544, 0.9463, -0.961377,1.41334,2.0537, 0.961377,-1.41334
0.0545, 0.946203, -0.961236,1.41587,2.0538, 0.961236,-1.41587
0.0546, 0.946107, -0.961094,1.4184,2.05389, 0.961094,-1.4184
0.0547, 0.946011, -0.960953,1.42093,2.05399, 0.960953,-1.42093
0.0548, 0.945915, -0.96081,1.42346,2.05408, 0.96081,-1.42345
0.0549, 0.945819, -0.960668,1.42599,2.05418, 0.960668,-1.42598
0.055, 0.945723, -0.960526,1.42851,2.05428, 0.960526,-1.42851
0.0551, 0.945627, -0.960383,1.43104,2.05437, 0.960383,-1.43104
0.0552, 0.945531, -0.96024,1.43357,2.05447, 0.96024,-1.43357
0.0553, 0.945435, -0.960096,1.4361,2.05457, 0.960096,-1.4361
0.0554, 0.945339, -0.959953,1.43862,2.05466, 0.959953,-1.43862
0.0555, 0.945243, -0.959809,1.44115,2.05476, 0.959809,-1.44115
0.0556, 0.945147, -0.959665,1.44368,2.05485, 0.959665,-1.44368
0.0557, 0.945051, -0.95952,1.4462,2.05495, 0.95952,-1.4462
0.0558, 0.944955, -0.959376,1.44873,2.05505, 0.959376,-1.44873
0.0559, 0.944859, -0.959231,1.45125,2.05514, 0.959231,-1.45125
0.056, 0.944763, -0.959086,1.45378,2.05524, 0.959086,-1.45377
0.0561, 0.944667, -0.95894,1.4563,2.05533, 0.95894,-1.4563
0.0562, 0.944571, -0.958795,1.45883,2.05543, 0.958795,-1.45883
0.0563, 0.944475, -0.958649,1.46135,2.05552, 0.958649,-1.46135
0.0564, 0.94438, -0.958503,1.46387,2.05562, 0.958503,-1.46387
0.0565, 0.944284, -0.958356,1.46639,2.05572, 0.958356,-1.46639
0.0566, 0.944188, -0.95821,1.46892,2.05581, 0.95821,-1.46892
0.0567, 0.944092, -0.958063,1.47144,2.05591, 0.958063,-1.47144
0.0568, 0.943996, -0.957916,1.47396,2.056, 0.957916,-1.47396
0.0569, 0.9439, -0.957768,1.47648,2.0561, 0.957768,-1.47648
0.057, 0.943805, -0.957621,1.479,2.0562, 0.957621,-1.479
0.0571, 0.943709, -0.957473,1.48152,2.05629, 0.957473,-1.48152
0.0572, 0.943613, -0.957324,1.48404,2.05639, 0.957324,-1.48405
0.0573, 0.943517, -0.957176,1.48656,2.05648, 0.957176,-1.48656
0.0574, 0.943422, -0.957027,1.48908,2.05658, 0.957027,-1.48908
0.0575, 0.943326, -0.956878,1.4916,2.05667, 0.956878,-1.4916
0.0576, 0.94323, -0.956729,1.49412,2.05677, 0.956729,-1.49412
0.0577, 0.943135, -0.95658,1.49664,2.05687, 0.95658,-1.49664
0.0578, 0.943039, -0.95643,1.49915,2.05696, 0.95643,-1.49916
0.0579, 0.942943, -0.95628,1.50167,2.05706, 0.95628,-1.50167
0.058, 0.942848, -0.95613,1.50419,2.05715, 0.95613,-1.50419
0.0581, 0.942752, -0.95598,1.5067,2.05725, 0.95598,-1.5067
0.0582, 0.942657, -0.955829,1.50922,2.05734, 0.955829,-1.50922
0.0583, 0.942561, -0.955678,1.51174,2.05744, 0.955678,-1.51174
0.0584, 0.942465, -0.955527,1.51425,2.05753, 0.955527,-1.51425
0.0585, 0.94237, -0.955376,1.51677,2.05763, 0.955376,-1.51677
0.0586, 0.942274, -0.955224,1.51928,2.05773, 0.955224,-1.51928
0.0587, 0.942179, -0.955072,1.52179,2.05782, 0.955072,-1.52179
0.0588, 0.942083, -0.95492,1.52431,2.05792, 0.95492,-1.52431
0.0589, 0.941988, -0.954767,1.52682,2.05801, 0.954767,-1.52682
0.059, 0.941892, -0.954615,1.52933,2.05811, 0.954615,-1.52933
0.0591, 0.941797, -0.954462,1.53185,2.0582, 0.954462,-1.53185
0.0592, 0.941701, -0.954309,1.53436,2.0583, 0.954309,-1.53436
0.0593, 0.941606, -0.954155,1.53687,2.05839, 0.954155,-1.53687
0.0594, 0.941511, -0.954001,1.53938,2.05849, 0.954001,-1.53938
0.0595, 0.941415, -0.953847,1.54189,2.05858, 0.953847,-1.54189
0.0596, 0.94132, -0.953693,1.5444,2.05868, 0.953693,-1.5444
0.0597, 0.941224, -0.953539,1.54691,2.05878, 0.953539,-1.54691
0.0598, 0.941129, -0.953384,1.54942,2.05887, 0.953384,-1.54942
0.0599, 0.941034, -0.953229,1.55193,2.05897, 0.953229,-1.55193
0.06, 0.940938, -0.953074,1.55444,2.05906, 0.953074,-1.55444
0.0601, 0.940843, -0.952919,1.55695,2.05916, 0.952919,-1.55695
0.0602, 0.940748, -0.952763,1.55946,2.05925, 0.952763,-1.55946
0.0603, 0.940652, -0.952607,1.56196,2.05935, 0.952607,-1.56197
0.0604, 0.940557, -0.952451,1.56447,2.05944, 0.952451,-1.56447
0.0605, 0.940462, -0.952294,1.56698,2.05954, 0.952294,-1.56698
0.0606, 0.940367, -0.952138,1.56948,2.05963, 0.952138,-1.56948
0.0607, 0.940272, -0.951981,1.57199,2.05973, 0.951981,-1.57199
0.0608, 0.940176, -0.951823,1.5745,2.05982, 0.951823,-1.5745
0.0609, 0.940081, -0.951666,1.577,2.05992, 0.951666,-1.577
0.061, 0.939986, -0.951508,1.57951,2.06001, 0.951508,-1.57951
0.0611, 0.939891, -0.95135,1.58201,2.06011, 0.95135,-1.58201
0.0612, 0.939796, -0.951192,1.58451,2.0602, 0.951192,-1.58451
0.0613, 0.939701, -0.951034,1.58702,2.0603, 0.951034,-1.58702
0.0614, 0.939605, -0.950875,1.58952,2.06039, 0.950875,-1.58952
0.0615, 0.93951, -0.950716,1.59202,2.06049, 0.950716,-1.59202
0.0616, 0.939415, -0.950557,1.59452,2.06058, 0.950557,-1.59453
0.0617, 0.93932, -0.950397,1.59703,2.06068, 0.950397,-1.59703
0.0618, 0.939225, -0.950238,1.59953,2.06077, 0.950238,-1.59953
0.0619, 0.93913, -0.950078,1.60203,2.06087, 0.950078,-1.60203
0.062, 0.939035, -0.949918,1.60453,2.06096, 0.949918,-1.60453
0.0621, 0.93894, -0.949757,1.60703,2.06106, 0.949757,-1.60703
0.0622, 0.938845, -0.949596,1.60953,2.06115, 0.949596,-1.60953
0.0623, 0.93875, -0.949435,1.61203,2.06125, 0.949435,-1.61203
0.0624, 0.938655, -0.949274,1.61453,2.06134, 0.949274,-1.61453
0.0625, 0.93856, -0.949113,1.61703,2.06144, 0.949113,-1.61702
0.0626, 0.938465, -0.948951,1.61952,2.06153, 0.948951,-1.61953
0.0627, 0.938371, -0.948789,1.62202,2.06163, 0.948789,-1.62202
0.0628, 0.938276, -0.948627,1.62452,2.06172, 0.948627,-1.62452
0.0629, 0.938181, -0.948464,1.62701,2.06182, 0.948464,-1.62701
0.063, 0.938086, -0.948302,1.62951,2.06191, 0.948302,-1.62951
0.0631, 0.937991, -0.948139,1.63201,2.06201, 0.948139,-1.63201
0.0632, 0.937896, -0.947976,1.6345,2.0621, 0.947976,-1.63451
0.0633, 0.937802, -0.947812,1.637,2.0622, 0.947812,-1.637
0.0634, 0.937707, -0.947648,1.63949,2.06229, 0.947648,-1.63949
0.0635, 0.937612, -0.947485,1.64199,2.06239, 0.947485,-1.64198
0.0636, 0.937517, -0.94732,1.64448,2.06248, 0.94732,-1.64448
0.0637, 0.937423, -0.947156,1.64697,2.06258, 0.947156,-1.64697
0.0638, 0.937328, -0.946991,1.64947,2.06267, 0.946991,-1.64946
0.0639, 0.937233, -0.946826,1.65196,2.06277, 0.946826,-1.65196
0.064, 0.937138, -0.946661,1.65445,2.06286, 0.946661,-1.65445
0.0641, 0.937044, -0.946496,1.65694,2.06296, 0.946496,-1.65694
0.0642, 0.936949, -0.94633,1.65943,2.06305, 0.94633,-1.65944
0.0643, 0.936854, -0.946164,1.66192,2.06315, 0.946164,-1.66193
0.0644, 0.93676, -0.945998,1.66441,2.06324, 0.945998,-1.66441
0.0645, 0.936665, -0.945831,1.6669,2.06333, 0.945831,-1.6669
0.0646, 0.936571, -0.945665,1.66939,2.06343, 0.945665,-1.66939
0.0647, 0.936476, -0.945498,1.67188,2.06352, 0.945498,-1.67188
0.0648, 0.936382, -0.94533,1.67437,2.06362, 0.94533,-1.67437
0.0649, 0.936287, -0.945163,1.67686,2.06371, 0.945163,-1.67686
0.065, 0.936193, -0.944995,1.67935,2.06381, 0.944995,-1.67935
0.0651, 0.936098, -0.944827,1.68183,2.0639, 0.944827,-1.68183
0.0652, 0.936004, -0.944659,1.68432,2.064, 0.944659,-1.68432
0.0653, 0.935909, -0.944491,1.68681,2.06409, 0.944491,-1.68681
0.0654, 0.935815, -0.944322,1.68929,2.06419, 0.944322,-1.68929
0.0655, 0.93572, -0.944153,1.69178,2.06428, 0.944153,-1.69178
0.0656, 0.935626, -0.943984,1.69426,2.06437, 0.943984,-1.69426
0.0657, 0.935531, -0.943815,1.69675,2.06447, 0.943815,-1.69675
0.0658, 0.935437, -0.943645,1.69923,2.06456, 0.943645,-1.69923
0.0659, 0.935343, -0.943475,1.70171,2.06466, 0.943475,-1.70172
0.066, 0.935248, -0.943305,1.7042,2.06475, 0.943305,-1.70419
0.0661, 0.935154, -0.943134,1.70668,2.06485, 0.943134,-1.70668
0.0662, 0.93506, -0.942964,1.70916,2.06494, 0.942964,-1.70916
0.0663, 0.934965, -0.942793,1.71164,2.06503, 0.942793,-1.71164
0.0664, 0.934871, -0.942622,1.71412,2.06513, 0.942622,-1.71413
0.0665, 0.934777, -0.94245,1.71661,2.06522, 0.94245,-1.71661
0.0666, 0.934683, -0.942279,1.71909,2.06532, 0.942279,-1.71908
0.0667, 0.934588, -0.942107,1.72157,2.06541, 0.942107,-1.72156
0.0668, 0.934494, -0.941935,1.72405,2.06551, 0.941935,-1.72405
0.0669, 0.9344, -0.941762,1.72653,2.0656, 0.941762,-1.72653
0.067, 0.934306, -0.941589,1.729,2.06569, 0.941589,-1.72901
0.0671, 0.934212, -0.941417,1.73148,2.06579, 0.941417,-1.73148
0.0672, 0.934117, -0.941243,1.73396,2.06588, 0.941243,-1.73396
0.0673, 0.934023, -0.94107,1.73644,2.06598, 0.94107,-1.73644
0.0674, 0.933929, -0.940896,1.73891,2.06607, 0.940896,-1.73891
0.0675, 0.933835, -0.940722,1.74139,2.06616, 0.940722,-1.74139
0.0676, 0.933741, -0.940548,1.74387,2.06626, 0.940548,-1.74386
0.0677, 0.933647, -0.940374,1.74634,2.06635, 0.940374,-1.74634
0.0678, 0.933553, -0.940199,1.74882,2.06645, 0.940199,-1.74882
0.0679, 0.933459, -0.940024,1.75129,2.06654, 0.940024,-1.75129
0.068, 0.933365, -0.939849,1.75377,2.06664, 0.939849,-1.75377
0.0681, 0.933271, -0.939674,1.75624,2.06673, 0.939674,-1.75624
0.0682, 0.933177, -0.939498,1.75871,2.06682, 0.939498,-1.75871
0.0683, 0.933083, -0.939322,1.76118,2.06692, 0.939322,-1.76118
0.0684, 0.932989, -0.939146,1.76366,2.06701, 0.939146,-1.76366
0.0685, 0.932895, -0.93897,1.76613,2.0671, 0.93897,-1.76613
0.0686, 0.932801, -0.938793,1.7686,2.0672, 0.938793,-1.7686
0.0687, 0.932707, -0.938616,1.77107,2.06729, 0.938616,-1.77107
0.0688, 0.932614, -0.938439,1.77354,2.06739, 0.938439,-1.77354
0.0689, 0.93252, -0.938262,1.77601,2.06748, 0.938262,-1.77601
0.069, 0.932426, -0.938084,1.77848,2.06757, 0.938084,-1.77848
0.0691, 0.932332, -0.937907,1.78095,2.06767, 0.937907,-1.78095
0.0692, 0.932238, -0.937728,1.78342,2.06776, 0.937728,-1.78342
0.0693, 0.932145, -0.93755,1.78588,2.06786, 0.93755,-1.78589
0.0694, 0.932051, -0.937372,1.78835,2.06795, 0.937372,-1.78835
0.0695, 0.931957, -0.937193,1.79082,2.06804, 0.937193,-1.79082
0.0696, 0.931863, -0.937014,1.79329,2.06814, 0.937014,-1.79329
0.0697, 0.93177, -0.936834,1.79575,2.06823, 0.936834,-1.79575
0.0698, 0.931676, -0.936655,1.79822,2.06832, 0.936655,-1.79822
0.0699, 0.931582, -0.936475,1.80068,2.06842, 0.936475,-1.80068
0.07, 0.931489, -0.936295,1.80315,2.06851, 0.936295,-1.80315
0.0701, 0.931395, -0.936115,1.80561,2.06861, 0.936115,-1.80561
0.0702, 0.931301, -0.935934,1.80808,2.0687, 0.935934,-1.80808
0.0703, 0.931208, -0.935753,1.81054,2.06879, 0.935753,-1.81054
0.0704, 0.931114, -0.935572,1.813,2.06889, 0.935572,-1.813
